Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
56,Yes,Travel_Rarely,1070,Human Resources,6,4,Technical Degree,1,848,2,Male,98,3,5,Manager,3,Married,7478,13167,5,Y,Yes,23,3,4,80,0,20,2,1,9,8,1,9
29,No,Travel_Frequently,634,Research & Development,2,3,Marketing,1,849,3,Female,34,1,3,Healthcare Representative,1,Divorced,11714,9376,2,Y,No,16,3,3,80,1,14,1,2,23,9,7,6
19,No,Travel_Rarely,250,Research & Development,14,2,Life Sciences,1,850,1,Male,55,1,5,Research Scientist,2,Married,4175,9045,9,Y,No,21,3,4,80,1,0,1,1,32,7,3,1
39,No,Travel_Frequently,1150,Sales,16,4,Other,1,851,2,Male,48,1,4,Sales Executive,1,Single,3218,21283,2,Y,No,12,3,4,80,2,6,3,4,33,10,9,3
40,No,Travel_Frequently,756,Research & Development,23,1,Human Resources,1,852,4,Female,59,3,4,Research Scientist,1,Married,9756,6174,1,Y,No,19,4,4,80,1,22,6,2,19,12,0,7
47,No,Travel_Frequently,1046,Sales,20,4,Marketing,1,853,3,Male,77,1,3,Sales Representative,1,Married,1308,13756,4,Y,Yes,19,3,3,80,3,5,4,3,27,12,0,2
22,No,Travel_Frequently,656,Research & Development,13,1,Technical Degree,1,854,4,Male,45,4,5,Healthcare Representative,1,Married,14560,11341,3,Y,Yes,11,4,2,80,2,19,3,3,3,15,8,1
26,No,Travel_Rarely,526,Sales,15,4,Marketing,1,855,3,Male,47,4,4,Sales Executive,4,Single,1572,12865,5,Y,No,25,3,3,80,3,25,5,3,33,12,3,8
38,No,Travel_Rarely,394,Sales,12,3,Human Resources,1,856,4,Female,85,2,3,Sales Representative,1,Divorced,13210,13051,4,Y,No,15,3,3,80,3,11,4,2,3,11,0,10
28,No,Travel_Frequently,1310,Sales,9,4,Other,1,857,2,Female,50,3,4,Sales Executive,3,Divorced,10223,24328,5,Y,Yes,18,3,2,80,1,12,6,1,5,14,2,3
22,No,Travel_Rarely,655,Research & Development,26,3,Life Sciences,1,858,3,Female,60,1,2,Research Scientist,4,Divorced,18583,25840,3,Y,No,14,3,2,80,0,12,4,4,21,15,2,8
52,No,Non-Travel,532,Research & Development,18,3,Human Resources,1,859,1,Male,30,4,2,Manufacturing Director,1,Divorced,11105,3422,2,Y,No,13,3,4,80,1,1,6,1,3,7,6,5
44,No,Travel_Rarely,705,Sales,21,4,Other,1,860,1,Female,32,3,3,Sales Executive,1,Single,11237,14330,0,Y,No,15,4,1,80,0,31,6,1,4,5,5,0
19,No,Travel_Rarely,418,Research & Development,14,1,Technical Degree,1,861,4,Male,54,3,4,Research Scientist,1,Married,10227,20870,4,Y,Yes,15,3,1,80,2,30,0,4,10,7,7,2
41,No,Travel_Frequently,499,Research & Development,20,1,Human Resources,1,862,4,Female,37,1,3,Research Director,4,Divorced,19811,5247,5,Y,Yes,18,4,4,80,2,10,4,4,34,1,6,6
48,No,Travel_Rarely,1449,Research & Development,25,4,Marketing,1,863,4,Male,94,3,1,Healthcare Representative,1,Divorced,15622,26670,4,Y,No,16,4,3,80,2,36,3,2,18,17,0,8
50,No,Travel_Rarely,697,Research & Development,4,3,Medical,1,864,3,Male,91,1,3,Research Director,1,Single,19956,2260,4,Y,Yes,25,3,1,80,3,3,5,2,10,10,2,7
56,Yes,Travel_Frequently,647,Research & Development,8,1,Marketing,1,865,1,Male,36,1,3,Manufacturing Director,1,Married,15102,16746,5,Y,No,12,3,3,80,3,33,6,2,10,16,8,12
47,No,Travel_Rarely,177,Research & Development,8,2,Technical Degree,1,866,2,Female,36,1,2,Research Director,2,Married,17662,21732,3,Y,No,21,3,2,80,2,15,4,2,26,9,3,8
54,No,Travel_Rarely,966,Sales,22,3,Life Sciences,1,867,3,Female,37,3,2,Sales Representative,3,Divorced,7628,23538,3,Y,No,11,3,2,80,1,30,4,2,1,1,10,5
45,No,Travel_Rarely,1017,Sales,22,4,Human Resources,1,868,4,Male,48,3,4,Sales Representative,1,Divorced,10128,17327,7,Y,No,23,3,4,80,3,24,1,4,7,1,11,11
48,Yes,Travel_Rarely,810,Research & Development,16,3,Life Sciences,1,869,1,Male,46,1,3,Healthcare Representative,3,Married,5564,3979,7,Y,Yes,13,3,3,80,3,38,1,1,33,5,10,3
28,No,Travel_Rarely,587,Human Resources,27,2,Technical Degree,1,870,4,Female,40,3,3,Manager,2,Single,14336,22846,2,Y,No,12,3,4,80,1,7,5,2,39,16,12,8
40,No,Non-Travel,1213,Research & Development,24,2,Human Resources,1,871,2,Male,78,1,4,Research Director,2,Married,2051,16802,6,Y,No,14,3,1,80,3,7,6,2,19,11,12,9
19,Yes,Travel_Rarely,848,Sales,28,1,Other,1,872,2,Female,40,2,5,Sales Executive,1,Married,6453,9623,4,Y,No,13,3,1,80,1,33,1,1,22,4,13,2
57,No,Travel_Rarely,1357,Research & Development,29,2,Other,1,873,1,Female,70,3,4,Research Scientist,3,Divorced,5197,2993,4,Y,Yes,25,3,1,80,0,14,2,2,14,1,13,16
58,No,Travel_Rarely,1132,Research & Development,28,3,Marketing,1,874,3,Male,91,3,2,Research Scientist,4,Single,14069,4342,2,Y,Yes,25,3,3,80,1,4,1,1,12,8,13,6
44,No,Travel_Rarely,651,Sales,10,1,Marketing,1,875,2,Male,81,2,2,Sales Executive,1,Single,11242,13549,1,Y,No,19,4,4,80,0,18,2,1,30,1,14,7
52,No,Travel_Rarely,1077,Sales,25,2,Technical Degree,1,876,2,Male,95,2,3,Sales Executive,4,Single,4097,5506,2,Y,No,25,3,4,80,3,9,5,4,13,13,11,10
19,Yes,Travel_Rarely,1177,Research & Development,21,1,Other,1,877,2,Male,97,2,2,Research Director,2,Divorced,2655,13863,6,Y,No,15,3,1,80,0,8,2,3,0,14,2,12
56,Yes,Travel_Rarely,1043,Research & Development,27,1,Human Resources,1,878,2,Male,96,1,4,Laboratory Technician,2,Single,14136,18041,2,Y,Yes,14,4,4,80,1,28,5,4,26,1,4,2
54,No,Travel_Rarely,1020,Sales,17,4,Other,1,879,4,Female,69,1,3,Sales Executive,3,Single,1496,12473,1,Y,No,20,3,2,80,0,39,3,3,32,17,7,13
38,No,Non-Travel,1346,Sales,1,1,Marketing,1,880,4,Male,34,4,4,Sales Representative,4,Divorced,16462,8543,3,Y,No,19,3,2,80,2,36,1,3,34,11,0,15
22,No,Travel_Rarely,1268,Sales,18,1,Technical Degree,1,881,3,Male,51,2,4,Sales Representative,4,Married,2756,11505,4,Y,No,14,3,2,80,1,18,4,3,14,6,1,14
38,No,Travel_Frequently,464,Research & Development,10,2,Other,1,882,1,Female,66,4,3,Research Director,1,Single,17920,5226,6,Y,No,16,4,2,80,1,12,6,2,4,15,12,1
46,No,Travel_Rarely,483,Sales,26,3,Technical Degree,1,883,1,Female,40,1,5,Sales Representative,3,Married,18560,10249,0,Y,Yes,24,4,4,80,0,39,0,4,36,2,6,5
37,No,Travel_Rarely,1402,Sales,21,3,Other,1,884,1,Female,73,3,2,Sales Executive,3,Single,17287,10230,7,Y,No,20,3,2,80,3,15,6,3,3,14,12,6
55,Yes,Travel_Rarely,372,Research & Development,4,2,Life Sciences,1,885,2,Male,82,2,1,Healthcare Representative,4,Married,12940,2453,9,Y,Yes,11,3,2,80,3,29,4,1,19,14,0,8
37,No,Travel_Frequently,1139,Sales,1,3,Other,1,886,4,Female,90,3,1,Sales Executive,2,Married,1492,8544,2,Y,No,25,3,2,80,1,4,1,2,38,6,12,8
42,No,Travel_Rarely,399,Research & Development,4,1,Marketing,1,887,4,Female,96,1,1,Laboratory Technician,3,Divorced,1460,12325,5,Y,No,23,3,2,80,1,32,4,4,21,7,12,16
19,No,Travel_Rarely,1105,Sales,4,4,Human Resources,1,888,3,Male,42,2,2,Sales Executive,2,Divorced,5078,26125,3,Y,No,12,3,2,80,0,18,1,3,23,6,12,2
49,Yes,Travel_Rarely,335,Sales,26,1,Marketing,1,889,1,Male,40,4,5,Sales Representative,1,Single,14395,13440,4,Y,No,25,3,3,80,1,18,6,1,10,2,13,3
43,No,Travel_Rarely,676,Sales,4,1,Marketing,1,890,4,Male,40,4,4,Sales Representative,3,Single,8216,16946,9,Y,Yes,14,3,3,80,1,16,1,4,5,17,13,1
23,No,Travel_Frequently,128,Research & Development,17,4,Marketing,1,891,3,Female,36,1,3,Manufacturing Director,3,Divorced,5406,19208,5,Y,No,19,3,2,80,3,23,4,4,26,6,10,0
58,No,Travel_Rarely,194,Research & Development,9,2,Technical Degree,1,892,1,Male,46,3,5,Healthcare Representative,1,Single,6680,9161,1,Y,No,16,3,2,80,1,27,2,2,9,4,13,9
20,No,Travel_Rarely,718,Research & Development,19,1,Medical,1,893,2,Female,77,1,1,Research Scientist,3,Single,19166,11783,2,Y,Yes,16,3,4,80,0,36,3,4,38,12,4,2
50,No,Travel_Rarely,410,Research & Development,13,1,Medical,1,894,4,Female,43,3,2,Research Scientist,4,Divorced,10199,19895,7,Y,Yes,21,3,2,80,1,21,3,2,9,1,9,9
18,No,Non-Travel,153,Research & Development,4,2,Life Sciences,1,895,4,Male,92,1,2,Laboratory Technician,4,Married,8421,9861,7,Y,No,19,4,1,80,1,38,3,3,25,17,7,8
22,No,Travel_Rarely,420,Sales,5,1,Marketing,1,896,1,Male,93,4,3,Sales Executive,1,Single,19458,26366,0,Y,Yes,22,3,3,80,1,15,3,2,36,3,14,16
30,No,Travel_Rarely,282,Sales,29,1,Medical,1,897,2,Male,94,3,4,Sales Representative,2,Divorced,9598,5857,9,Y,No,14,3,2,80,2,34,0,1,32,3,5,14
36,No,Travel_Rarely,1245,Research & Development,13,3,Life Sciences,1,898,2,Male,63,1,5,Manufacturing Director,2,Single,15938,9022,7,Y,No,13,3,3,80,1,26,5,2,7,7,2,2
29,No,Non-Travel,976,Sales,23,2,Technical Degree,1,899,4,Female,38,2,5,Sales Representative,3,Single,7341,24174,1,Y,No,17,3,2,80,0,11,1,1,27,10,6,2
42,No,Non-Travel,1168,Sales,16,1,Marketing,1,900,1,Female,66,4,5,Sales Representative,2,Divorced,16988,2972,9,Y,Yes,22,3,1,80,3,27,0,2,35,0,2,3
52,No,Travel_Frequently,748,Sales,22,1,Human Resources,1,901,3,Male,59,4,4,Sales Representative,2,Divorced,8922,23960,9,Y,No,25,3,2,80,3,0,3,4,39,8,11,3
29,No,Travel_Rarely,1385,Sales,5,4,Technical Degree,1,902,4,Female,70,2,4,Sales Representative,1,Single,11004,21362,7,Y,No,17,3,3,80,2,38,3,3,24,5,4,16
47,Yes,Travel_Frequently,298,Sales,8,4,Life Sciences,1,903,2,Male,74,1,4,Sales Executive,2,Single,2955,12881,9,Y,Yes,19,3,3,80,0,17,6,1,35,3,6,5
22,No,Travel_Rarely,746,Research & Development,16,4,Technical Degree,1,904,3,Male,76,3,3,Healthcare Representative,2,Married,4424,20775,4,Y,No,25,3,3,80,3,22,4,2,12,5,1,10
51,No,Travel_Frequently,1072,Research & Development,1,1,Human Resources,1,905,1,Male,36,4,2,Research Scientist,2,Married,2403,10946,0,Y,No,16,4,4,80,3,21,3,2,6,12,9,11
39,No,Travel_Rarely,356,Research & Development,23,1,Technical Degree,1,906,2,Male,43,1,1,Manufacturing Director,4,Divorced,16093,13430,7,Y,No,12,3,3,80,1,3,1,2,0,8,3,6
56,No,Travel_Rarely,833,Research & Development,28,4,Life Sciences,1,907,3,Female,77,2,4,Research Scientist,4,Single,3430,15581,4,Y,Yes,16,3,2,80,1,10,6,4,8,13,1,12
30,No,Travel_Frequently,437,Sales,6,3,Human Resources,1,908,4,Female,35,3,2,Sales Representative,1,Divorced,8354,9465,0,Y,No,25,3,1,80,1,17,3,4,27,11,6,5
20,No,Travel_Rarely,1091,Sales,11,3,Human Resources,1,909,2,Male,63,1,4,Sales Representative,3,Divorced,9039,22463,3,Y,Yes,18,3,1,80,2,6,3,1,35,3,2,2
37,No,Travel_Rarely,1001,Research & Development,16,3,Technical Degree,1,910,1,Male,75,1,1,Manufacturing Director,1,Single,11989,3363,0,Y,Yes,16,4,2,80,1,20,0,1,29,7,8,13
48,No,Travel_Rarely,1380,Research & Development,5,3,Human Resources,1,911,2,Male,88,4,4,Healthcare Representative,3,Married,2853,14992,8,Y,No,19,3,4,80,0,34,1,4,8,16,10,13
22,No,Travel_Rarely,615,Sales,16,2,Technical Degree,1,912,4,Male,99,4,2,Sales Executive,3,Divorced,2813,19772,9,Y,No,25,3,2,80,2,36,2,1,29,4,5,9
41,Yes,Travel_Rarely,343,Research & Development,7,4,Marketing,1,913,1,Female,37,3,3,Research Scientist,2,Divorced,10090,19487,1,Y,Yes,14,3,3,80,3,29,4,3,34,2,0,4
57,No,Travel_Rarely,250,Research & Development,19,1,Human Resources,1,914,4,Female,53,1,1,Research Scientist,2,Single,19896,12377,7,Y,Yes,13,4,4,80,3,16,2,3,26,3,9,1
50,No,Travel_Rarely,1424,Research & Development,1,4,Technical Degree,1,915,3,Female,96,2,2,Healthcare Representative,1,Married,19286,20235,3,Y,Yes,21,3,2,80,0,32,5,4,28,7,7,5
25,Yes,Travel_Rarely,858,Research & Development,9,3,Marketing,1,916,2,Male,33,2,5,Manufacturing Director,1,Married,19059,12250,8,Y,Yes,15,3,4,80,0,15,0,1,4,15,12,10
41,No,Travel_Rarely,721,Sales,18,1,Human Resources,1,917,4,Male,30,3,5,Sales Executive,1,Single,5353,26254,1,Y,Yes,13,3,1,80,3,14,3,2,0,10,6,10
37,No,Non-Travel,554,Human Resources,13,2,Marketing,1,918,3,Male,63,1,5,Human Resources,4,Divorced,12842,14929,2,Y,Yes,21,4,2,80,0,12,4,3,4,1,0,14
33,No,Travel_Rarely,313,Research & Development,26,4,Other,1,919,1,Male,38,4,3,Healthcare Representative,4,Single,2268,11477,1,Y,No,22,3,2,80,0,38,5,4,28,7,2,2
29,No,Travel_Frequently,769,Sales,15,1,Human Resources,1,920,1,Male,92,1,4,Sales Representative,4,Single,19613,8672,9,Y,No,12,3,1,80,0,2,5,1,16,6,2,1
30,No,Non-Travel,695,Research & Development,3,1,Other,1,921,3,Male,39,4,4,Laboratory Technician,4,Married,14868,26658,4,Y,No,12,3,4,80,1,23,1,4,36,0,13,6
59,No,Travel_Rarely,232,Research & Development,24,3,Life Sciences,1,922,3,Male,39,2,4,Laboratory Technician,4,Divorced,12039,11339,0,Y,No,14,3,1,80,3,22,4,2,23,1,2,4
56,No,Travel_Rarely,1454,Research & Development,28,3,Life Sciences,1,923,1,Female,79,3,3,Laboratory Technician,2,Divorced,3456,21319,2,Y,Yes,13,3,4,80,0,0,5,3,26,12,14,12
42,No,Travel_Rarely,713,Research & Development,10,4,Technical Degree,1,924,4,Female,73,3,5,Research Scientist,3,Married,4138,7810,0,Y,No,19,3,2,80,0,31,0,4,8,10,6,7
49,No,Travel_Rarely,357,Research & Development,9,2,Medical,1,925,3,Male,77,3,4,Laboratory Technician,4,Divorced,19291,20882,9,Y,No,24,3,4,80,1,32,3,4,37,2,5,8
41,No,Travel_Rarely,662,Sales,13,1,Other,1,926,4,Female,35,4,3,Sales Executive,1,Divorced,8706,22040,7,Y,No,17,4,4,80,3,29,0,4,12,1,10,7
26,No,Travel_Rarely,164,Sales,16,3,Other,1,927,1,Male,53,2,3,Sales Representative,3,Single,4958,12108,3,Y,No,16,3,3,80,2,1,6,2,25,15,11,9
57,No,Travel_Rarely,1436,Research & Development,3,4,Life Sciences,1,928,4,Male,87,2,2,Research Scientist,4,Single,11668,19749,2,Y,No,20,3,3,80,3,17,5,4,10,0,1,1
40,No,Travel_Rarely,508,Research & Development,22,3,Other,1,929,4,Female,93,3,4,Research Director,4,Single,9019,26922,7,Y,No,22,3,3,80,3,29,1,2,23,6,4,9
30,No,Travel_Rarely,903,Sales,23,4,Medical,1,930,3,Male,85,3,5,Sales Executive,2,Divorced,17409,17214,8,Y,Yes,18,3,1,80,3,17,2,2,32,2,5,10
49,No,Travel_Rarely,1230,Sales,15,3,Marketing,1,931,4,Female,41,4,1,Sales Representative,2,Divorced,8968,4862,7,Y,No,19,3,1,80,1,4,3,2,5,15,11,10
32,No,Travel_Rarely,116,Research & Development,17,2,Marketing,1,932,4,Male,64,4,3,Research Director,2,Divorced,7250,17835,5,Y,No,13,3,3,80,3,4,3,3,34,5,1,4
53,No,Travel_Frequently,360,Human Resources,14,1,Medical,1,933,4,Male,35,1,2,Manager,4,Divorced,15796,11845,2,Y,No,22,3,2,80,2,7,0,3,15,13,14,13
22,No,Travel_Rarely,824,Research & Development,7,3,Other,1,934,1,Male,94,4,1,Healthcare Representative,2,Married,8915,26279,7,Y,No,20,3,2,80,0,8,0,4,12,10,13,2
39,No,Travel_Rarely,1384,Sales,20,1,Other,1,935,1,Female,89,1,3,Sales Executive,4,Married,14194,11022,4,Y,Yes,17,4,2,80,3,31,0,4,10,0,0,1
33,No,Travel_Rarely,715,Sales,16,4,Other,1,936,2,Female,97,3,2,Sales Representative,3,Divorced,14312,8236,4,Y,No,19,3,1,80,1,13,5,3,22,12,3,0
58,Yes,Travel_Rarely,1385,Sales,21,2,Technical Degree,1,937,1,Female,58,2,4,Sales Executive,3,Single,2275,15281,8,Y,No,11,3,4,80,3,12,3,1,1,8,13,0
27,No,Travel_Rarely,1170,Human Resources,8,1,Human Resources,1,938,1,Female,67,4,2,Manager,4,Single,1487,20406,0,Y,No,20,3,1,80,3,17,0,3,29,10,14,16
41,Yes,Travel_Rarely,914,Sales,4,3,Medical,1,939,2,Male,51,2,3,Sales Executive,1,Married,4986,18351,6,Y,No,19,3,3,80,2,3,6,2,18,0,11,5
35,No,Travel_Rarely,432,Research & Development,20,1,Medical,1,940,2,Male,37,4,4,Research Director,4,Married,7077,24744,7,Y,Yes,24,4,4,80,2,21,4,3,39,12,3,12
35,No,Travel_Rarely,266,Sales,24,1,Medical,1,941,3,Female,92,4,5,Sales Executive,3,Divorced,12745,7507,9,Y,No,17,3,2,80,1,19,5,2,14,0,3,0
24,No,Travel_Rarely,1318,Research & Development,15,4,Medical,1,942,3,Male,42,1,2,Research Scientist,3,Divorced,13749,25306,2,Y,No,20,3,1,80,1,14,5,4,32,2,0,5
21,No,Travel_Rarely,1499,Research & Development,5,2,Medical,1,943,1,Female,56,4,1,Healthcare Representative,4,Divorced,8800,4284,7,Y,No,24,3,1,80,1,6,4,1,4,16,2,7
43,No,Travel_Rarely,1190,Research & Development,13,2,Other,1,944,4,Male,47,3,4,Research Director,4,Divorced,1494,3096,0,Y,No,14,3,3,80,1,12,4,4,21,4,6,12
22,No,Travel_Rarely,488,Sales,6,1,Technical Degree,1,945,3,Male,47,2,4,Sales Representative,4,Divorced,13289,13271,7,Y,No,23,3,2,80,1,33,5,2,26,5,3,1
33,No,Travel_Rarely,1155,Sales,28,1,Life Sciences,1,946,3,Male,91,4,5,Sales Executive,3,Single,5682,12208,6,Y,No,25,3,1,80,0,29,3,2,34,16,1,7
52,Yes,Travel_Rarely,1391,Sales,27,4,Other,1,947,1,Female,43,2,2,Sales Executive,1,Single,1346,25132,3,Y,Yes,21,3,1,80,0,4,0,2,18,9,7,0
43,Yes,Travel_Rarely,429,Human Resources,5,1,Other,1,948,4,Female,40,2,1,Manager,4,Divorced,16101,10188,6,Y,No,22,3,4,80,1,0,6,1,38,10,10,12
35,No,Travel_Frequently,1342,Research & Development,17,4,Human Resources,1,949,2,Male,46,2,5,Research Scientist,3,Single,3012,24545,9,Y,No,16,3,1,80,1,30,1,3,6,12,0,0
46,No,Travel_Rarely,421,Research & Development,7,2,Life Sciences,1,950,2,Male,80,4,2,Healthcare Representative,4,Divorced,2480,5846,6,Y,No,21,3,4,80,0,19,0,4,38,9,12,9
40,No,Travel_Rarely,500,Research & Development,6,2,Medical,1,951,1,Male,43,1,1,Healthcare Representative,3,Divorced,19435,24678,9,Y,No,21,3,1,80,2,18,3,4,33,13,8,4
31,No,Travel_Rarely,206,Research & Development,2,4,Life Sciences,1,952,1,Male,86,2,1,Laboratory Technician,4,Married,12629,22615,0,Y,No,16,3,2,80,0,28,4,3,33,12,4,12
32,No,Travel_Frequently,797,Sales,11,1,Technical Degree,1,953,4,Female,35,2,3,Sales Representative,3,Single,18912,22180,2,Y,Yes,16,3,3,80,1,37,3,4,26,3,1,4
50,No,Non-Travel,1118,Human Resources,7,2,Marketing,1,954,1,Male,86,4,1,Human Resources,4,Single,7498,24421,6,Y,No,25,3,2,80,2,9,0,1,4,16,12,9
42,No,Travel_Rarely,431,Research & Development,22,3,Other,1,955,1,Male,33,4,2,Research Director,2,Married,8865,6532,4,Y,No,12,3,3,80,1,28,6,4,3,17,13,2
38,Yes,Travel_Rarely,761,Research & Development,21,4,Life Sciences,1,956,1,Male,40,3,5,Healthcare Representative,4,Single,10374,6521,8,Y,No,15,4,1,80,3,30,3,2,6,10,3,1
34,No,Non-Travel,1172,Research & Development,8,2,Human Resources,1,957,4,Male,40,3,5,Laboratory Technician,3,Married,2614,7650,6,Y,Yes,17,3,2,80,2,10,1,3,2,9,2,1
40,No,Travel_Rarely,700,Sales,5,2,Technical Degree,1,958,1,Female,37,1,3,Sales Executive,4,Single,6673,10626,2,Y,No,16,3,4,80,1,22,3,1,20,17,6,4
34,No,Travel_Rarely,922,Sales,27,2,Marketing,1,959,3,Male,88,1,2,Sales Executive,1,Divorced,6388,20866,0,Y,No,13,3,3,80,0,29,2,3,33,8,5,3
31,No,Travel_Rarely,742,Research & Development,18,3,Technical Degree,1,960,4,Male,50,1,1,Research Scientist,4,Married,12594,9086,4,Y,Yes,21,4,3,80,1,24,3,1,8,4,10,1
46,No,Travel_Rarely,415,Sales,22,3,Medical,1,961,3,Female,94,1,3,Sales Representative,4,Divorced,3133,24803,9,Y,No,22,3,1,80,0,15,0,2,19,0,11,8
37,No,Travel_Frequently,1272,Research & Development,16,3,Marketing,1,962,4,Male,53,2,4,Research Scientist,4,Divorced,14430,20178,4,Y,No,15,3,3,80,2,22,2,3,39,4,10,8
47,No,Travel_Rarely,563,Sales,14,1,Human Resources,1,963,3,Female,59,4,2,Sales Executive,1,Single,6000,17413,6,Y,Yes,23,3,3,80,0,32,4,4,11,2,8,8
36,No,Non-Travel,587,Research & Development,12,4,Marketing,1,964,4,Male,86,3,3,Laboratory Technician,1,Married,7803,7477,0,Y,No,18,3,3,80,2,36,0,1,38,0,3,3
56,No,Travel_Rarely,511,Sales,17,1,Human Resources,1,965,2,Male,46,2,5,Sales Representative,1,Divorced,18839,3327,9,Y,No,21,3,1,80,1,27,5,3,27,5,11,7
30,No,Travel_Rarely,128,Research & Development,5,3,Medical,1,966,1,Male,88,4,3,Laboratory Technician,2,Divorced,4315,20776,1,Y,No,15,3,2,80,0,26,1,4,32,9,2,8
35,No,Travel_Rarely,1154,Research & Development,14,4,Human Resources,1,967,1,Male,60,4,4,Research Scientist,1,Married,19765,26807,5,Y,Yes,22,3,1,80,2,5,3,3,9,4,6,2
40,No,Travel_Rarely,372,Sales,6,1,Technical Degree,1,968,4,Male,93,2,2,Sales Representative,2,Single,17543,17671,7,Y,Yes,20,3,4,80,2,37,3,3,10,11,5,5
50,Yes,Travel_Rarely,787,Research & Development,15,1,Life Sciences,1,969,3,Male,77,2,3,Research Scientist,4,Divorced,16914,13084,3,Y,Yes,13,3,3,80,2,36,0,3,6,11,4,4
56,No,Travel_Rarely,602,Research & Development,7,1,Technical Degree,1,970,2,Male,52,3,1,Research Scientist,2,Single,19052,16883,2,Y,Yes,19,3,3,80,3,5,3,1,17,16,14,16
57,No,Travel_Rarely,1378,Research & Development,14,3,Other,1,971,3,Male,99,1,2,Research Scientist,4,Married,10079,5024,2,Y,Yes,21,3,2,80,2,24,3,4,18,1,14,2
35,No,Travel_Rarely,486,Human Resources,18,2,Technical Degree,1,972,1,Female,59,1,3,Manager,2,Single,8208,14206,2,Y,No,13,3,3,80,1,12,4,2,13,13,9,7
26,No,Travel_Rarely,161,Research & Development,1,4,Marketing,1,973,1,Female,84,3,3,Healthcare Representative,1,Married,19712,14468,1,Y,No,12,3,2,80,1,32,3,1,16,11,6,8
50,No,Travel_Rarely,1232,Sales,6,3,Medical,1,974,3,Male,36,3,2,Sales Executive,1,Single,15142,20311,0,Y,No,16,4,3,80,1,32,3,1,22,12,4,7
49,No,Non-Travel,321,Sales,3,4,Other,1,975,4,Male,41,1,5,Sales Executive,2,Single,18908,20617,4,Y,No,18,3,3,80,2,24,4,1,18,4,8,13
34,Yes,Non-Travel,872,Sales,5,3,Other,1,976,4,Female,89,2,1,Sales Executive,2,Divorced,12588,26877,9,Y,Yes,16,3,1,80,1,13,5,2,2,4,11,9
36,No,Travel_Rarely,665,Research & Development,12,1,Other,1,977,3,Female,81,1,2,Manufacturing Director,1,Single,17982,17657,4,Y,No,11,3,1,80,2,39,3,4,33,16,3,16
44,No,Travel_Rarely,647,Sales,11,1,Life Sciences,1,978,1,Male,56,4,1,Sales Executive,4,Divorced,1596,12519,4,Y,No,18,3,4,80,2,37,5,4,24,4,0,2
23,No,Travel_Rarely,197,Research & Development,13,2,Human Resources,1,979,3,Male,41,4,1,Manufacturing Director,4,Married,7232,12136,3,Y,Yes,11,3,2,80,2,8,4,4,30,3,9,2
52,No,Travel_Rarely,1090,Research & Development,16,2,Marketing,1,980,1,Male,42,3,2,Research Scientist,4,Married,15206,12489,2,Y,No,19,3,4,80,3,17,1,3,38,6,11,2
54,No,Travel_Rarely,1214,Sales,18,4,Medical,1,981,3,Male,91,1,3,Sales Executive,4,Divorced,10396,24914,2,Y,No,18,3,1,80,0,14,3,3,13,16,4,3
51,No,Travel_Frequently,929,Research & Development,17,2,Life Sciences,1,982,4,Female,58,1,5,Research Director,3,Single,5362,4302,1,Y,No,16,3,2,80,1,3,0,3,36,10,0,16
37,No,Travel_Rarely,332,Sales,17,2,Technical Degree,1,983,2,Female,64,4,1,Sales Representative,4,Married,15848,9647,4,Y,No,25,4,1,80,3,33,2,2,19,5,11,13
42,No,Travel_Rarely,1069,Sales,29,4,Medical,1,984,1,Female,89,1,1,Sales Executive,3,Married,3614,15890,3,Y,No,12,3,2,80,1,37,1,3,31,12,12,1
21,No,Travel_Rarely,376,Research & Development,11,3,Other,1,985,2,Male,58,3,3,Manufacturing Director,3,Married,3547,7716,5,Y,No,23,3,3,80,3,16,3,2,32,11,0,11
27,No,Travel_Rarely,347,Research & Development,20,2,Medical,1,986,4,Male,60,3,2,Research Director,1,Divorced,14905,24764,1,Y,No,19,3,4,80,0,6,0,4,30,4,0,4
27,No,Travel_Rarely,212,Research & Development,10,3,Medical,1,987,3,Female,90,4,5,Manufacturing Director,1,Married,9766,26414,1,Y,No,18,3,4,80,0,31,2,3,6,9,0,1
41,No,Travel_Rarely,335,Research & Development,29,1,Technical Degree,1,988,4,Male,31,1,1,Laboratory Technician,2,Married,17207,22168,7,Y,No,23,3,2,80,0,22,4,3,4,10,7,11
38,No,Travel_Rarely,1403,Sales,16,2,Human Resources,1,989,2,Male,62,1,1,Sales Representative,4,Married,2765,21087,5,Y,No,14,3,4,80,0,19,3,1,3,8,1,8
28,No,Travel_Rarely,518,Research & Development,2,1,Marketing,1,990,4,Male,91,4,2,Laboratory Technician,4,Married,2369,24656,2,Y,No,12,3,1,80,2,1,6,2,10,12,8,8
